id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-00470,Gisela Miralles Lopez,Burgos,2022-08-20,62,Basico,46,19.3,5,25.76,5,1175.0,Si
NC-00471,Baudelio de Estrada,Soria,2024-08-29,37,Premium,22,118.5,2,93.17,7,2062.59,Si
NC-00472,Lorenza Pombo Carranza,León,2024-07-05,18,Basico,24,20.2,1,30.19,7,759.46,Si
NC-00473,Roldán Juliá-Salmerón,Ceuta,2026-07-06,25,Premium,1,79.4,1,94.47,7,1243.45,No
NC-00474,Mariano Machado,Girona,2021-10-09,63,Basico,57,19.1,4,27.91,6,1913.21,No
NC-00475,Chus Casado Cerdá,Burgos,2024-06-12,33,Estandar,25,42.1,3,60.61,5,1500.98,Si
NC-00476,Jaime Duque Salgado,Guipúzcoa,2024-10-12,31,Estandar,21,57.3,3,62.54,6,2061.2,No
NC-00477,Sandalio Montenegro Olivera,Lugo,2022-05-16,29,Basico,50,14.5,2,32.17,6,2027.91,No
NC-00478,Leonardo Manrique Marín,Navarra,2025-03-09,68,Basico,16,13.6,1,25.72,10,697.55,No
NC-00479,Pelayo Dávila Pardo,Córdoba,2024-06-24,40,Basico,24,12.5,0,33.59,9,1221.0,No
NC-00480,Consuelo Carrión,La Coruña,2024-08-01,32,Basico,23,15.8,4,41.99,5,918.9,Si
NC-00481,Ruy Chamorro,Vizcaya,2025-01-17,45,Estandar,18,44.7,5,60.7,4,1110.44,Si
NC-00482,Ruperto del Amo,Valladolid,2024-07-13,51,Basico,24,16.9,3,16.92,5,428.63,Si
NC-00483,Manola Peinado Solsona,Lugo,2022-01-09,19,Basico,54,16.4,0,37.84,9,2558.27,No
NC-00484,Belén de Bastida,Madrid,2023-08-15,49,Basico,35,17.7,3,113.04,7,1355.98,No
NC-00485,Heliodoro Plinio Tejero Zaragoza,Segovia,2023-08-26,40,Premium,34,85.5,5,104.88,3,3553.88,Si
NC-00486,Rebeca Recio Benavent,Navarra,2023-07-16,39,Basico,36,11.5,3,31.73,6,1477.0,No
NC-00487,Federico Benavent Sandoval,Ciudad,2024-03-13,68,Basico,28,11.2,2,22.7,7,923.43,No
NC-00488,Nieves Villar Ocaña,Cuenca,2022-04-07,42,Basico,51,18.9,2,21.57,9,1349.09,No
NC-00489,Valentín Espada Castelló,Guadalajara,2022-02-06,39,Basico,53,16.9,2,39.39,6,2570.37,No
NC-00490,Lidia Baquero Casanova,Baleares,2024-02-20,39,Premium,28,52.9,4,95.82,6,2661.35,Si
NC-00491,Calista Mateu,Las Palmas,2022-07-08,66,Basico,48,19.4,1,43.07,9,2579.0,No
NC-00492,Cecilio Mora Gomis,Huelva,2024-05-31,69,Basico,25,22.5,1,32.3,7,1144.1,No
NC-00493,Lorenza Luz Bermúdez,Guadalajara,2022-12-27,59,Estandar,42,32.8,1,58.0,7,3100.61,No
NC-00494,Clímaco Llobet-Casares,Pontevedra,2021-09-17,23,Estandar,58,43.4,5,57.43,5,3295.32,Si
NC-00495,Marino Juanito Bueno Valverde,Vizcaya,2026-02-14,32,Basico,5,13.1,4,28.02,4,166.28,Si
NC-00496,Manu Correa Donoso,Cáceres,2024-04-26,71,Estandar,26,46.3,1,57.67,8,2166.64,No
NC-00497,Pacífica Xiomara Nebot Armengol,Salamanca,2021-11-11,60,Premium,56,66.7,4,92.76,3,5235.9,Si
NC-00498,Apolinar Arroyo Landa,Salamanca,2025-06-18,54,Basico,13,14.7,6,27.25,5,329.73,Si
NC-00499,Rodolfo Riera,León,2025-02-19,50,Estandar,16,49.8,2,51.63,7,1508.52,No
NC-00500,Micaela Ale Valenciano Manjón,Ceuta,2026-05-17,25,Estandar,2,52.4,1,61.04,7,63.61,Si
NC-00501,Jose Antonio Donato Ramis Martorell,Soria,2025-12-03,70,Estandar,7,44.3,2,55.1,6,1059.63,No
NC-00502,Angelina Barreda Cruz,Burgos,2025-02-15,61,Basico,17,13.6,3,15.16,5,258.88,Si
NC-00503,Herminia Tomé Sobrino,Baleares,2023-10-24,61,Basico,32,8.6,4,33.62,7,1442.94,No
NC-00504,Francisco Cobo,Ciudad,2021-09-19,22,Premium,57,74.8,3,86.94,6,4939.05,Si
NC-00505,Tere Montaña Ojeda,Girona,2025-07-16,56,Premium,12,80.6,2,96.37,10,2305.04,No
NC-00506,Belén Pellicer Villa,Guipúzcoa,2026-07-18,21,Estandar,1,33.0,3,61.49,5,68.98,Si
NC-00507,Ascensión del Herranz,Granada,2021-09-25,23,Basico,57,15.2,1,32.94,7,2244.77,No
NC-00508,Azucena Lastra Sancho,Lugo,2024-03-27,62,Estandar,27,36.6,1,71.14,7,2787.22,No
NC-00509,Calisto de Ayuso,Guipúzcoa,2024-10-03,49,Estandar,21,41.7,1,58.48,7,1933.43,No
NC-00510,Gregorio Toni Ripoll Hurtado,Valencia,2026-05-25,69,Basico,1,19.8,4,30.55,7,53.93,Si
NC-00511,Santos Morán Milla,Castellón,2024-11-11,47,Basico,20,13.4,2,34.76,8,1086.45,No
NC-00512,Rico Cuervo,Navarra,2024-04-14,64,Premium,27,62.3,1,90.95,6,3534.77,No
NC-00513,Lola Solera Valenzuela,Salamanca,2026-05-31,52,Basico,1,12.2,3,37.02,7,524.52,No
NC-00514,Jose Ramón Aitor Bosch Pozuelo,Tarragona,2022-05-17,72,Premium,50,101.7,1,88.83,8,5480.28,No
NC-00515,Jesusa Hernando,Jaén,2025-09-12,57,Basico,10,17.7,2,25.51,8,519.45,No
NC-00516,Lupe Osorio,Córdoba,2022-05-24,69,Basico,49,16.6,0,35.49,8,2145.96,No
NC-00517,Amador Lucena Uría,Almería,2023-04-18,33,Basico,39,20.2,0,26.2,8,1282.92,No
NC-00518,Vera Soledad Sosa Macias,Cantabria,2024-05-26,30,Estandar,25,38.1,2,61.86,7,2339.01,No
NC-00519,Adelia de Rosa,Almería,2025-10-08,67,Premium,9,131.0,2,99.95,6,891.07,Si
NC-00520,Valero Lamas Paz,Segovia,2025-10-27,59,Basico,8,18.3,7,28.36,4,218.69,Si
NC-00521,Flavia Arrieta Pérez,Asturias,2024-06-06,47,Premium,25,,3,90.79,5,3381.51,No
NC-00522,Lucas Ferreras Pareja,Sevilla,2022-12-17,36,Estandar,43,58.0,3,54.63,4,2327.32,Si
NC-00523,Elvira de Pomares,Sevilla,2024-02-03,34,Premium,29,74.7,5,87.47,3,2530.15,Si
NC-00524,Javiera Losa,Badajoz,2024-08-19,73,Basico,22,10.9,3,29.9,5,994.04,No
NC-00525,Nieves María Jesús Carrera Castells,Girona,2025-04-02,36,Premium,15,100.5,1,95.44,7,1378.95,Si
NC-00526,Haroldo Perea Nicolau,Ceuta,2023-04-05,45,Estandar,39,22.6,3,55.74,6,2844.26,No
NC-00527,Flavia de Flor,Málaga,2025-10-08,72,Basico,9,12.2,0,33.39,9,731.96,No
NC-00528,Liliana Gracia Vall Arjona,Guadalajara,2022-03-09,43,Basico,52,21.2,5,34.06,5,2182.22,No
NC-00529,Alejo Cerro Mínguez,Pontevedra,2026-02-06,54,Premium,5,101.1,3,102.76,5,1774.51,No
NC-00530,Lorenza Saura Company,Cádiz,2023-05-14,43,Premium,38,106.2,5,95.14,4,4724.13,No
NC-00531,Virginia Lola Chaves Mosquera,Málaga,2023-12-27,70,Basico,30,12.4,2,37.21,9,1540.2,No
NC-00532,Esther Candelas Pozo Martínez,Navarra,2023-10-19,40,Estandar,32,24.6,1,62.06,9,1947.09,Si
NC-00533,Evangelina Vendrell-Vergara,Alicante,2021-12-12,26,Premium,55,104.1,3,106.88,6,7171.96,No
NC-00534,Laura del Taboada,Melilla,2024-01-27,29,Premium,29,108.6,0,95.22,9,3894.49,No
NC-00535,Gerónimo Muñoz Canals,Guipúzcoa,2026-06-03,70,Premium,1,107.7,3,93.67,4,83.02,Si
NC-00536,Marisela Mena Amor,La Coruña,2024-12-18,18,Estandar,18,42.1,3,65.5,5,1985.07,No
NC-00537,Juana Dulce Goñi Aznar,Albacete,2023-06-19,18,Basico,36,11.1,8,33.04,2,1175.25,Si
NC-00538,Julia Donaire-Zamora,Soria,2022-04-29,64,Basico,50,24.8,4,38.89,5,2443.57,No
NC-00539,Remedios Sol Pinto Coloma,Huelva,2026-06-18,51,Basico,1,16.9,0,35.27,7,50.0,Si
NC-00540,Alcides de Farré,Ciudad,2022-05-08,49,Estandar,50,38.3,1,48.3,8,2983.62,No
NC-00541,Isidro Mir Riquelme,Zaragoza,2024-05-29,71,Estandar,25,38.3,4,60.71,7,2199.72,No
NC-00542,Hilario Frías Reguera,Santa Cruz de Tenerife,2023-11-14,65,Basico,32,15.6,7,33.12,3,1477.18,No
NC-00543,Remedios Soto,Jaén,2022-02-11,42,Premium,53,111.4,4,96.81,5,6301.14,No
NC-00544,Patricio Cervera Villena,Navarra,2026-05-12,57,Estandar,2,41.9,3,58.53,6,126.99,Si
NC-00545,Lisandro Morcillo,Ceuta,2026-01-22,62,Estandar,5,48.6,3,51.9,6,893.19,No
NC-00546,Lucila Peñas Mir,Guipúzcoa,2025-08-02,70,Estandar,11,41.5,1,63.52,8,1445.09,No
NC-00547,Jeremías Noriega Pablo,Sevilla,2025-03-05,18,Estandar,16,38.9,2,60.76,5,967.62,Si
NC-00548,Marcos Tomé-Fernandez,Ávila,2023-04-30,33,Basico,38,17.6,3,37.27,4,1402.5,Si
NC-00549,Emilio del Gomila,Melilla,2024-07-01,56,Basico,24,17.4,4,24.05,4,903.3,No
NC-00550,Rogelio Ernesto Galan Torrijos,La Rioja,2022-03-13,22,Basico,52,14.3,2,33.97,8,2165.83,No
NC-00551,Julia Oller Llanos,Ourense,2024-02-10,39,Basico,29,12.0,4,30.03,6,852.29,Si
NC-00552,Benjamín Luciano Pino Prat,Las Palmas,2025-11-01,46,Estandar,8,43.4,2,60.06,7,520.04,Si
NC-00553,Reina Coll Manrique,Pontevedra,2024-02-04,72,Estandar,29,40.8,3,57.96,8,2412.66,No
NC-00554,Ernesto Bermúdez Olivares,León,2025-03-24,20,Basico,15,12.8,4,34.0,4,517.09,Si
NC-00555,Morena Jerez Tello,Castellón,2026-02-19,29,Estandar,4,31.6,4,57.35,6,225.5,Si
NC-00556,Cosme Linares,Palencia,2024-03-17,43,Basico,28,16.6,4,26.4,5,1044.61,No
NC-00557,Obdulia del Cervantes,Barcelona,2023-03-31,33,Premium,39,101.0,1,95.53,7,4870.71,No
NC-00558,Mario Heras Herrera,Tarragona,2025-01-25,68,Premium,17,82.8,4,92.21,5,1541.33,Si
NC-00559,Nicanor Gonzalez Guerrero,Las Palmas,2024-12-18,54,Basico,18,12.7,1,30.85,8,569.8,Si
NC-00560,Aureliano Reyes Murillo,Segovia,2023-09-06,39,Estandar,34,31.7,5,42.23,4,1992.16,No
NC-00561,Armida Cervantes Adadia,Guadalajara,2025-12-05,74,Basico,7,16.5,2,35.06,8,683.02,No
NC-00562,Áurea de Ramírez,Navarra,2025-05-26,46,Estandar,13,32.0,3,56.63,6,1382.65,No
NC-00563,Judith Flores Madrigal,Cádiz,2026-03-15,31,Estandar,4,62.4,1,54.5,7,231.65,Si
NC-00564,Eloísa Barranco Borrás,Burgos,2023-01-30,45,Basico,41,13.4,2,35.95,7,1911.19,No
NC-00565,Cristina Arcos-Díez,Valladolid,2021-09-13,22,Estandar,58,15.7,4,59.75,5,4195.89,No
NC-00566,Vera Echeverría Arce,La Rioja,2025-12-07,64,Basico,7,14.9,1,29.85,7,542.56,No
NC-00567,Rocío Valbuena Estrada,Granada,2023-02-17,66,Basico,41,14.7,7,25.71,2,1054.21,Si
NC-00568,Urbano Alejo Agullo Martín,Valencia,2026-06-14,47,Estandar,1,51.1,1,61.0,7,87.49,Si
NC-00569,María Cristina Campo-Naranjo,Burgos,2025-10-15,63,Basico,9,16.2,3,32.24,7,644.94,No
NC-00570,Javi Miguel Ángel Zamora Uribe,Badajoz,2023-05-10,69,Estandar,38,31.7,5,251.16,7,3126.03,No
NC-00571,Teodoro Varela Solé,Cádiz,2025-07-08,22,Basico,12,13.9,3,29.17,6,341.4,Si
NC-00572,Clemente Capdevila-Muro,Valladolid,2023-10-28,29,Premium,32,96.5,2,100.62,5,3249.79,Si
NC-00573,Pío Segarra Jimenez,Pontevedra,2026-01-28,33,Basico,5,6.3,3,27.93,6,509.23,No
NC-00574,Adrián Navas Marquez,Pontevedra,2025-03-26,43,Estandar,15,,1,53.61,8,1390.02,No
NC-00575,Nereida Ferrando-Echevarría,Ceuta,2026-05-11,43,Estandar,2,31.7,3,52.51,5,134.95,Si
NC-00576,Tatiana Micaela Ramirez Roma,Huelva,2022-01-20,65,Basico,53,20.7,2,31.76,6,2099.77,No
NC-00577,Eugenia Bolaños,Tarragona,2025-12-26,38,Premium,6,97.8,2,94.45,7,600.14,Si
NC-00578,Nayara Bustos Esteban,Barcelona,2023-04-02,56,Estandar,39,46.3,2,61.27,7,3108.88,No
NC-00579,Jorge Morales Hurtado,Teruel,2024-08-22,53,Estandar,22,51.5,0,59.7,7,2022.91,No
NC-00580,Eladio Pla Gutiérrez,Cádiz,2025-06-23,50,Estandar,12,45.7,3,64.46,5,726.5,Si
NC-00581,Primitiva Lasa Murcia,Madrid,2022-10-20,47,Premium,44,103.5,2,94.04,8,4074.91,Si
NC-00582,Lupe Porfirio Alberdi Jurado,Barcelona,2023-08-03,54,Premium,35,,1,83.69,8,3922.58,No
NC-00583,Nydia Guzman Barrios,Cantabria,2022-10-28,40,Estandar,44,43.7,3,58.76,5,3292.85,No
NC-00584,Joan Melero Cuesta,Alicante,2024-02-05,27,Estandar,29,34.1,2,48.38,5,1988.88,No
NC-00585,Noelia Valverde Mercader,Valladolid,2025-03-31,71,Basico,15,13.6,6,32.72,4,515.43,Si
NC-00586,Miguel Marquez Pedrero,Cuenca,2025-01-12,22,Basico,18,22.9,1,37.58,8,1219.23,No
NC-00587,Consuela Constanza Cañellas Tejera,Ceuta,2024-04-03,53,Estandar,27,31.9,3,53.26,6,1426.14,Si
NC-00588,Javi Pereira Ricart,Valladolid,2022-02-03,51,Basico,53,15.6,3,38.65,7,2480.58,No
NC-00589,Zaira del Gil,Asturias,2023-04-11,69,Estandar,39,41.1,2,63.32,6,3245.7,No
NC-00590,Noé de Zaragoza,León,2025-01-19,48,Basico,17,13.8,3,37.41,6,642.64,Si
NC-00591,Lucía Pardo Bermejo,Tarragona,2023-10-25,27,Basico,32,17.1,2,32.66,6,1419.8,No
NC-00592,Aurelia Barrio-Vega,Lleida,2023-12-26,36,Estandar,30,45.9,2,54.63,6,2321.79,No
NC-00593,Luciano Conde,Las Palmas,2022-11-28,49,Premium,43,71.5,1,96.05,8,5258.39,No
NC-00594,Fernando Viña Sala,Vizcaya,2023-09-22,18,Basico,33,15.4,2,28.42,7,934.0,Si
NC-00595,Noé Fuertes Torrijos,Pontevedra,2023-07-21,73,Estandar,35,29.2,2,58.51,5,2045.72,Si
NC-00596,Vinicio Vicens Salinas,Toledo,2024-12-29,22,Premium,18,105.8,3,94.72,6,1676.53,Si
NC-00597,Javi Catalán Vilanova,La Coruña,2023-07-28,62,Basico,35,15.7,1,37.19,7,1696.64,No
NC-00598,Jessica Barco Sevilla,Melilla,2022-07-05,21,Premium,48,91.6,2,97.81,7,4701.45,Si
NC-00599,Porfirio Aitor Priego Iñiguez,León,2022-10-26,33,Basico,44,17.6,1,31.36,7,1797.22,No
NC-00600,Ramón Gibert Beltran,Alicante,2023-03-06,41,Basico,40,13.9,1,21.63,7,1153.59,No
NC-00601,Héctor Ocaña Bartolomé,Melilla,2021-10-12,33,Premium,57,108.3,1,92.65,8,6423.68,No
NC-00602,América de Suarez,Valencia,2023-08-20,72,Basico,34,11.2,1,34.64,7,1569.47,No
NC-00603,Eric Rebollo Escolano,Navarra,2024-03-08,19,Estandar,28,54.1,4,61.81,5,2478.82,No
NC-00604,Rodolfo Rivera Perelló,Melilla,2025-06-29,66,Premium,12,79.0,2,85.38,5,981.84,Si
NC-00605,Jacinta Pina Peña,Cantabria,2025-09-03,45,Basico,10,8.2,3,21.79,6,484.45,No
NC-00606,Néstor Cañas Oliveras,León,2026-04-22,49,Estandar,2,36.7,0,59.65,8,876.76,No
NC-00607,Chuy Pozo Ángel,Granada,2025-04-03,44,Premium,15,81.2,1,87.83,7,2414.01,No
NC-00608,Prudencio Gisbert Acevedo,Lleida,2025-02-18,37,Basico,16,13.7,2,26.57,7,804.87,No
NC-00609,Eustaquio Sierra Rodrigo,Las Palmas,2021-11-09,41,Premium,56,94.6,2,97.82,7,6681.44,No
NC-00610,Fortunata de Huertas,Salamanca,2023-04-06,29,Estandar,39,51.0,6,66.11,4,3385.88,No
NC-00611,Fanny Cortina Llorens,Tarragona,2022-11-25,67,Estandar,43,38.1,4,55.06,5,3054.54,No
NC-00612,Urbano Carbajo,Lleida,2023-11-12,52,Estandar,32,33.1,4,58.09,5,2576.38,No
NC-00613,Sandalio Rius Alcázar,Ávila,2022-09-14,50,Basico,46,10.5,3,30.68,7,1755.22,No
NC-00614,Cristian de Cabrero,Cádiz,2021-10-16,50,Premium,57,80.6,3,92.24,6,5212.22,Si
NC-00615,Alexandra Itziar Atienza Hierro,La Coruña,2023-09-28,68,Premium,33,52.2,2,90.42,5,3010.34,Si
NC-00616,Herberto Ródenas Guillén,Guadalajara,2023-11-28,60,Estandar,31,32.7,4,62.05,6,1986.35,Si
NC-00617,Concha de Chaves,Albacete,2026-03-24,54,Estandar,3,52.4,3,56.87,7,198.33,Si
NC-00618,Ema Guillén,Lleida,2023-01-15,29,Estandar,42,31.8,2,50.55,7,2673.04,No
NC-00619,Esther Montes-Gálvez,Lleida,2021-11-26,20,Estandar,55,46.3,2,68.08,7,4545.78,No
NC-00620,Urbano Calixto Vázquez Giner,Córdoba,2025-09-04,18,Estandar,10,27.7,0,63.22,6,626.3,Si
NC-00621,Emperatriz Llopis Barrera,Tarragona,2021-09-17,50,Estandar,58,57.7,2,55.25,6,3148.82,Si
NC-00622,Marta de Roldán,Teruel,2022-01-05,57,Estandar,54,58.4,3,61.52,7,4019.01,No
NC-00623,Leocadia de Ocaña,Ávila,2022-04-04,27,Estandar,51,45.9,5,64.64,4,4071.21,No
NC-00624,Roberta Zamorano Montalbán,Teruel,2024-03-19,60,Estandar,27,59.9,2,64.74,7,2532.71,No
NC-00625,Guadalupe Company Marín,Santa Cruz de Tenerife,2024-01-29,61,Basico,29,16.4,0,33.95,8,1362.37,No
NC-00626,Catalina Sáenz Hernando,Ávila,2022-01-31,46,Basico,53,18.1,3,30.96,7,1969.71,No
NC-00627,Eutimio de Sierra,Toledo,2025-01-02,30,Basico,18,20.0,2,40.64,7,1255.0,No
NC-00628,Lisandro Rey Riera,Jaén,2024-08-20,29,Estandar,22,41.8,2,60.28,7,2038.04,No
NC-00629,Luisa de Pont,Alicante,2022-04-24,48,Estandar,50,24.5,2,54.88,6,3395.38,No
NC-00630,Edu de Murillo,Guipúzcoa,2024-12-02,63,Estandar,19,47.9,6,64.15,4,1202.45,Si
NC-00631,Íñigo Sandoval Peláez,Cáceres,2022-09-27,19,Estandar,45,35.3,0,59.01,10,3340.43,No
NC-00632,Julio Farré Aznar,Cádiz,2023-07-21,68,Estandar,35,36.0,0,60.35,9,2875.53,No
NC-00633,Gonzalo Ariza-Beltran,La Rioja,2022-06-30,67,Basico,48,16.2,3,32.64,6,1932.01,No
NC-00634,Samu Gaya,Granada,2026-05-26,52,Estandar,1,45.7,7,62.05,1,67.44,Si
NC-00635,Claudia Méndez Mateo,Girona,2025-10-19,40,Estandar,8,41.5,1,54.26,7,1085.46,No
NC-00636,Curro Falcón Carpio,Baleares,2022-07-27,34,Premium,47,102.7,1,88.01,9,5134.14,No
NC-00637,Zoraida Herrera Fuente,Cantabria,2025-12-25,43,Basico,6,12.2,4,38.39,7,698.25,No
NC-00638,Zoraida Heras Montoya,Salamanca,2026-06-25,25,Basico,1,14.8,3,32.73,7,379.17,No
NC-00639,Goyo Joan Palomar Mendez,Álava,2026-01-04,46,Basico,6,18.4,1,35.69,7,661.48,No
NC-00640,Geraldo Vilalta-Valencia,Madrid,2023-09-08,43,Basico,34,22.1,2,23.41,7,1041.27,No
NC-00641,Ariel Soria Montero,Murcia,2025-10-07,27,Estandar,9,61.3,5,66.46,5,613.8,Si
NC-00642,Gil Milla,Pontevedra,2022-04-24,43,Basico,50,16.7,2,29.06,8,1788.83,No
NC-00643,Amalia Giralt Coello,Ciudad,2023-07-27,51,Estandar,35,48.4,3,55.81,6,2602.84,No
NC-00644,Eladio Rios Marquez,Palencia,2022-08-01,68,Estandar,47,59.8,2,60.66,8,3585.26,No
NC-00645,Clímaco Murcia Grau,Lleida,2024-03-17,58,Basico,28,12.3,4,26.34,5,693.36,Si
NC-00646,Mariana Hoyos Valera,León,2024-05-06,24,Basico,26,17.5,3,31.74,6,1204.04,No
NC-00647,Morena del Jiménez,Pontevedra,2026-07-07,21,Basico,1,18.1,2,31.13,7,54.6,Si
NC-00648,Paloma Trujillo Serna,Ciudad,2024-11-10,70,Basico,20,20.8,1,37.38,8,778.88,Si
NC-00649,Quique Ortuño Dominguez,Salamanca,2023-07-21,67,Basico,35,10.5,1,38.62,9,1801.26,No
NC-00650,Plácido Torres Espejo,Almería,2025-02-20,62,Premium,16,71.2,4,99.53,6,1582.98,Si
NC-00651,Miguela de Zamora,Burgos,2023-05-26,28,Basico,37,15.1,2,20.19,6,944.55,No
NC-00652,Simón Benavente Atienza,Segovia,2022-10-09,46,Premium,45,97.6,2,90.08,5,4031.08,Si
NC-00653,Hilario Cervantes Guardia,Alicante,2022-06-14,73,Basico,49,19.5,0,20.58,10,1208.58,No
NC-00654,Paulino Corbacho Agullo,Alicante,2023-01-13,53,Premium,42,100.4,0,89.07,8,3754.14,Si
NC-00655,José Antonio Sarmiento,Guipúzcoa,2023-05-14,42,Estandar,38,38.5,2,55.6,7,2805.27,No
NC-00656,América Tomas Torrents,Almería,2023-11-17,38,Estandar,32,44.2,1,61.47,8,1953.41,Si
NC-00657,Abraham Reina Albero,La Rioja,2025-04-13,74,Estandar,15,43.0,4,56.7,7,1499.15,No
NC-00658,Juan Manuel Llobet Madrid,Cáceres,2025-01-06,53,Estandar,18,57.5,3,58.29,6,1058.47,Si
NC-00659,José Ros Escobar,Salamanca,2023-09-16,27,Estandar,34,41.7,0,60.08,10,2737.64,No
NC-00660,Ángel Bárcena Zamora,Lleida,2022-01-07,54,Estandar,54,36.2,4,50.07,6,3324.78,No
NC-00661,Dionisio Fernandez Zurita,Alicante,2025-09-18,26,Estandar,9,44.5,4,55.26,4,1218.52,No
NC-00662,Saturnino Pablo-Lastra,Vizcaya,2026-01-30,41,Basico,5,15.8,2,29.06,6,118.77,Si
NC-00663,Ani Perea Ramis,Guadalajara,2024-09-24,52,Basico,21,8.7,1,29.86,7,963.13,No
NC-00664,Marcia Hervia Gonzalez,Jaén,2022-07-03,66,Estandar,48,39.8,0,59.36,9,3517.81,No
NC-00665,Octavio Severiano Berrocal Angulo,Valladolid,2024-03-27,52,Estandar,27,39.0,4,66.4,6,1797.18,Si
NC-00666,Hermenegildo Pinilla Pi,Navarra,2026-03-09,65,Estandar,4,34.6,3,63.0,6,254.34,Si
NC-00667,Juanita de Agustí,Girona,2025-02-23,53,Estandar,16,,2,56.19,6,890.92,Si
NC-00668,Ariel Valero Roura,Barcelona,2025-08-01,35,Premium,11,74.3,4,91.12,4,1002.8,Si
NC-00669,Marcia Bustos Álvarez,Tarragona,2023-08-22,66,Basico,34,16.8,3,30.03,7,1350.07,No
NC-00670,Darío Galván Talavera,Guipúzcoa,2023-11-27,56,Basico,31,14.4,1,28.87,7,1191.51,No
NC-00671,Alonso Benavente-Lozano,Melilla,2022-10-11,49,Basico,45,15.4,0,32.9,9,1852.53,No
NC-00672,Marcela de Escobar,Tarragona,2024-08-18,41,Estandar,23,44.1,1,50.11,10,1696.38,No
NC-00673,Adriana Galan Cobos,Salamanca,2025-08-02,40,Premium,11,63.8,3,95.78,5,1027.04,Si
NC-00674,Áurea Benítez Martínez,Badajoz,2024-09-02,49,Basico,22,15.8,5,40.05,3,890.39,Si
NC-00675,Lope Hernandez Porcel,Lugo,2024-03-01,54,Estandar,28,62.9,0,59.94,7,2399.39,No
NC-00676,Eusebia del Chaves,Las Palmas,2021-09-21,29,Basico,57,8.8,2,29.43,10,1977.46,No
NC-00677,Josué Oliva Baeza,Córdoba,2021-11-03,66,Estandar,56,39.4,6,59.73,4,3376.36,Si
NC-00678,Isaías Guerra Benitez,Barcelona,2022-01-03,72,Estandar,54,51.2,2,65.22,6,4298.68,No
NC-00679,María Del Carmen Puente Morera,Melilla,2023-08-01,30,Basico,35,16.2,3,30.0,6,1371.02,No
NC-00680,Maximiliano Llano Sanjuan,Madrid,2023-09-11,40,Estandar,34,46.9,1,64.36,7,2949.63,No
NC-00681,Corona Pagès Perez,Salamanca,2026-03-31,42,Basico,3,5.5,5,32.99,3,81.48,Si
NC-00682,Cayetana Pinto Boada,Teruel,2024-10-25,52,Basico,20,17.4,4,43.55,6,844.97,Si
NC-00683,Emiliana Rosalva Hoz Beltrán,Cantabria,2024-03-04,58,Basico,28,12.0,0,29.56,9,1206.78,No
NC-00684,Eloy Correa Pinto,Baleares,2024-08-18,47,Basico,23,16.2,1,21.74,9,727.71,No
NC-00685,Rafael Porras Moliner,Lleida,2022-08-01,34,Basico,47,14.9,3,24.33,6,1441.01,No
NC-00686,Ascensión Bravo Adadia,Valencia,2026-02-03,66,Estandar,5,62.8,1,61.34,8,1002.54,No
NC-00687,Iván Geraldo Lerma Calatayud,Zaragoza,2023-07-22,37,Estandar,35,45.5,1,64.69,5,3039.32,No
NC-00688,Armando Exposito Rosa,La Rioja,2025-04-22,65,Estandar,14,38.9,3,55.63,7,1454.34,No
NC-00689,Manuela Vila Raya,Guipúzcoa,2024-11-05,42,Basico,20,9.0,3,29.75,5,603.02,Si
NC-00690,Albert Borrás Otero,Navarra,2021-08-11,39,Estandar,59,41.2,0,62.54,8,4442.76,No
NC-00691,Araceli del Plaza,Álava,2024-11-19,30,Basico,19,18.3,5,27.0,4,505.83,Si
NC-00692,Esteban Riba Pons,Tarragona,2023-09-19,36,Basico,33,14.7,1,28.41,6,1246.53,No
NC-00693,Primitivo Herrero Vázquez,Córdoba,2024-02-07,66,Premium,29,79.9,3,87.15,5,2495.77,Si
NC-00694,Octavio Pintor Doménech,Granada,2022-04-24,53,Basico,50,12.7,2,37.16,6,2312.88,No
NC-00695,Eloy Mascaró Ledesma,Málaga,2023-07-19,29,Estandar,36,45.4,3,67.25,6,3190.16,No
NC-00696,Blanca Barroso Diego,Vizcaya,2024-01-28,58,Estandar,29,47.6,3,51.86,4,1459.22,Si
NC-00697,Eliana Robledo Marí,Baleares,2023-05-02,36,Basico,38,20.4,1,31.33,9,1609.39,No
NC-00698,Ricarda Benítez Paniagua,Guipúzcoa,2022-11-27,29,Basico,43,11.0,2,38.14,7,1632.23,Si
NC-00699,Duilio Valcárcel-Ferrán,Toledo,2025-04-11,26,Basico,15,17.1,1,33.7,7,928.95,No
NC-00700,Ascensión Cerdá Mayo,Cádiz,2024-03-29,24,Premium,27,87.6,2,91.31,6,2491.57,Si
NC-00701,Hector Márquez Pinto,Guipúzcoa,2024-12-31,45,Basico,18,14.6,0,23.73,10,713.43,No
NC-00702,Isabela Nadal Ros,Soria,2021-10-31,31,Basico,56,16.6,1,37.42,8,2533.26,No
NC-00703,Bernarda Emperatriz Montes Font,Lugo,2023-11-16,48,Basico,32,16.6,3,33.46,5,1461.45,No
NC-00704,Estefanía Elías Puig,Segovia,2022-03-23,69,Estandar,51,45.3,3,52.17,6,3334.95,No
