id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-00470,Gisela Miralles Lopez,Burgos,2024-03-02,62,Basico,28,19.3,5,25.76,5,711.32,Si
NC-00471,Baudelio de Estrada,Soria,2024-07-29,37,Premium,23,118.5,2,93.17,7,2155.76,Si
NC-00472,Lorenza Pombo Carranza,León,2025-05-08,18,Basico,14,20.2,1,30.19,7,457.56,Si
NC-00473,Roldán Juliá-Salmerón,Ceuta,2023-09-03,25,Premium,34,79.4,1,94.47,7,4360.96,No
NC-00474,Mariano Machado,Girona,2024-05-02,63,Basico,26,19.1,4,27.91,6,1048.0,No
NC-00475,Chus Casado Cerdá,Burgos,2024-08-21,33,Estandar,22,42.1,3,60.61,5,1319.15,Si
NC-00476,Jaime Duque Salgado,Guipúzcoa,2024-02-12,31,Estandar,29,57.3,3,62.54,6,2561.52,No
NC-00477,Sandalio Montenegro Olivera,Lugo,2023-04-29,29,Basico,38,14.5,2,32.17,6,1641.87,No
NC-00478,Leonardo Manrique Marín,Navarra,2022-03-29,68,Basico,51,13.6,1,25.72,10,1597.75,No
NC-00479,Pelayo Dávila Pardo,Córdoba,2022-04-03,40,Basico,51,12.5,0,33.59,9,2127.93,No
NC-00480,Consuelo Carrión,La Coruña,2024-12-06,32,Basico,19,15.8,4,41.99,5,750.94,Si
NC-00481,Ruy Chamorro,Vizcaya,2023-01-02,45,Estandar,42,44.7,5,60.7,4,2567.24,Si
NC-00482,Ruperto del Amo,Valladolid,2023-09-06,51,Basico,34,16.9,3,16.92,5,597.83,Si
NC-00483,Manola Peinado Solsona,Lugo,2023-02-05,19,Basico,41,16.4,0,37.84,9,2066.35,No
NC-00484,Belén de Bastida,Madrid,2025-08-27,49,Basico,10,17.7,3,113.04,7,310.36,Si
NC-00485,Heliodoro Plinio Tejero Zaragoza,Segovia,2021-10-28,40,Premium,56,85.5,5,104.88,3,5861.24,Si
NC-00486,Rebeca Recio Benavent,Navarra,2022-07-09,39,Basico,48,11.5,3,31.73,6,1857.76,No
NC-00487,Federico Benavent Sandoval,Ciudad,2023-07-26,68,Basico,35,11.2,2,22.7,7,1082.33,No
NC-00488,Nieves Villar Ocaña,Cuenca,2025-08-15,42,Basico,11,18.9,2,21.57,9,486.29,No
NC-00489,Valentín Espada Castelló,Guadalajara,2024-09-25,39,Basico,21,16.9,2,39.39,6,837.21,Si
NC-00490,Lidia Baquero Casanova,Baleares,2022-10-14,39,Premium,45,52.9,4,95.82,6,5440.13,No
NC-00491,Calista Mateu,Las Palmas,2024-07-05,66,Basico,24,19.4,1,43.07,9,1545.32,No
NC-00492,Cecilio Mora Gomis,Huelva,2023-07-14,69,Basico,36,22.5,1,32.3,7,1499.4,No
NC-00493,Lorenza Luz Bermúdez,Guadalajara,2022-01-26,59,Estandar,53,32.8,1,58.0,7,3738.61,No
NC-00494,Clímaco Llobet-Casares,Pontevedra,2022-06-18,23,Estandar,49,43.4,5,57.43,5,2778.45,Si
NC-00495,Marino Juanito Bueno Valverde,Vizcaya,2022-09-24,32,Basico,45,13.1,4,28.02,4,1623.32,No
NC-00496,Manu Correa Donoso,Cáceres,2025-08-22,71,Estandar,10,46.3,1,57.67,8,1243.92,No
NC-00497,Pacífica Xiomara Nebot Armengol,Salamanca,2023-10-29,60,Premium,32,66.7,4,92.76,3,3009.66,Si
NC-00498,Apolinar Arroyo Landa,Salamanca,2024-04-20,54,Basico,26,14.7,6,27.25,5,683.98,Si
NC-00499,Rodolfo Riera,León,2023-09-07,50,Estandar,34,49.8,2,51.63,7,2437.86,No
NC-00500,Micaela Ale Valenciano Manjón,Ceuta,2024-09-26,25,Estandar,21,52.4,1,61.04,7,1223.37,Si
NC-00501,Jose Antonio Donato Ramis Martorell,Soria,2021-09-08,70,Estandar,58,44.3,2,55.1,6,3869.73,No
NC-00502,Angelina Barreda Cruz,Burgos,2022-04-20,61,Basico,50,13.6,3,15.16,5,941.08,No
NC-00503,Herminia Tomé Sobrino,Baleares,2022-03-09,61,Basico,52,8.6,4,33.62,7,2115.34,No
NC-00504,Francisco Cobo,Ciudad,2022-10-18,22,Premium,45,74.8,3,86.94,6,3895.77,Si
NC-00505,Tere Montaña Ojeda,Girona,2025-07-10,56,Premium,12,80.6,2,96.37,10,2305.04,No
NC-00506,Belén Pellicer Villa,Guipúzcoa,2024-10-18,21,Estandar,20,33.0,3,61.49,5,1237.29,Si
NC-00507,Ascensión del Herranz,Granada,2022-05-20,23,Basico,49,15.2,1,32.94,7,1981.25,No
NC-00508,Azucena Lastra Sancho,Lugo,2025-10-07,62,Estandar,9,36.6,1,71.14,7,1506.7,No
NC-00509,Calisto de Ayuso,Guipúzcoa,2026-04-28,49,Estandar,2,41.7,1,58.48,7,822.31,No
NC-00510,Gregorio Toni Ripoll Hurtado,Valencia,2023-12-07,69,Basico,31,19.8,4,30.55,7,1337.03,No
NC-00511,Santos Morán Milla,Castellón,2021-08-08,47,Basico,59,13.4,2,34.76,8,2442.09,No
NC-00512,Rico Cuervo,Navarra,2025-10-20,64,Premium,8,62.3,1,90.95,6,1806.72,No
NC-00513,Lola Solera Valenzuela,Salamanca,2021-12-03,52,Basico,55,12.2,3,37.02,7,2523.6,No
NC-00514,Jose Ramón Aitor Bosch Pozuelo,Tarragona,2024-07-06,72,Premium,24,101.7,1,88.83,8,3170.7,No
NC-00515,Jesusa Hernando,Jaén,2025-11-03,57,Basico,8,17.7,2,25.51,8,468.43,No
NC-00516,Lupe Osorio,Córdoba,2026-01-03,69,Basico,6,16.6,0,35.49,8,619.89,No
NC-00517,Amador Lucena Uría,Almería,2023-07-16,33,Basico,36,20.2,0,26.2,8,1204.32,No
NC-00518,Vera Soledad Sosa Macias,Cantabria,2023-04-27,30,Estandar,38,38.1,2,61.86,7,3143.19,No
NC-00519,Adelia de Rosa,Almería,2024-10-16,67,Premium,21,131.0,2,99.95,6,2090.47,Si
NC-00520,Valero Lamas Paz,Segovia,2021-12-14,59,Basico,55,18.3,7,28.36,4,1551.61,Si
NC-00521,Flavia Arrieta Pérez,Asturias,2026-03-22,47,Premium,3,,3,90.79,5,294.65,Si
NC-00522,Lucas Ferreras Pareja,Sevilla,2025-02-15,36,Estandar,17,58.0,3,54.63,4,906.94,Si
NC-00523,Elvira de Pomares,Sevilla,2022-03-16,34,Premium,52,74.7,5,87.47,3,5591.6,No
NC-00524,Javiera Losa,Badajoz,2022-01-23,73,Basico,53,10.9,3,29.9,5,1920.94,No
NC-00525,Nieves María Jesús Carrera Castells,Girona,2025-03-05,36,Premium,16,100.5,1,95.44,7,1474.39,Si
NC-00526,Haroldo Perea Nicolau,Ceuta,2026-03-03,45,Estandar,4,22.6,3,55.74,6,224.48,Si
NC-00527,Flavia de Flor,Málaga,2024-02-11,72,Basico,29,12.2,0,33.39,9,1399.76,No
NC-00528,Liliana Gracia Vall Arjona,Guadalajara,2025-08-25,43,Basico,10,21.2,5,34.06,5,342.98,Si
NC-00529,Alejo Cerro Mínguez,Pontevedra,2026-04-03,54,Premium,3,101.1,3,102.76,5,1568.99,No
NC-00530,Lorenza Saura Company,Cádiz,2026-02-28,43,Premium,4,106.2,5,95.14,4,347.69,Si
NC-00531,Virginia Lola Chaves Mosquera,Málaga,2022-10-06,70,Basico,45,12.4,2,37.21,9,2098.35,No
NC-00532,Esther Candelas Pozo Martínez,Navarra,2025-12-05,40,Estandar,7,24.6,1,62.06,9,395.59,Si
NC-00533,Evangelina Vendrell-Vergara,Alicante,2022-09-10,26,Premium,46,104.1,3,106.88,6,6210.04,No
NC-00534,Laura del Taboada,Melilla,2022-02-11,29,Premium,53,108.6,0,95.22,9,6179.77,No
NC-00535,Gerónimo Muñoz Canals,Guipúzcoa,2025-07-15,70,Premium,12,107.7,3,93.67,4,1113.39,Si
NC-00536,Marisela Mena Amor,La Coruña,2023-02-24,18,Estandar,40,42.1,3,65.5,5,3426.07,No
NC-00537,Juana Dulce Goñi Aznar,Albacete,2024-06-04,18,Basico,25,11.1,8,33.04,2,811.81,Si
NC-00538,Julia Donaire-Zamora,Soria,2023-06-15,64,Basico,37,24.8,4,38.89,5,1938.0,No
NC-00539,Remedios Sol Pinto Coloma,Huelva,2025-03-31,51,Basico,15,16.9,0,35.27,7,959.36,No
NC-00540,Alcides de Farré,Ciudad,2022-09-07,49,Estandar,46,38.3,1,48.3,8,2790.42,No
NC-00541,Isidro Mir Riquelme,Zaragoza,2023-08-14,71,Estandar,35,38.3,4,60.71,7,2806.82,No
NC-00542,Hilario Frías Reguera,Santa Cruz de Tenerife,2022-03-23,65,Basico,51,15.6,7,33.12,3,2106.46,No
NC-00543,Remedios Soto,Jaén,2022-05-19,42,Premium,50,111.4,4,96.81,5,6010.71,No
NC-00544,Patricio Cervera Villena,Navarra,2026-05-10,57,Estandar,2,41.9,3,58.53,6,126.99,Si
NC-00545,Lisandro Morcillo,Ceuta,2023-09-13,62,Estandar,34,48.6,3,51.9,6,2398.29,No
NC-00546,Lucila Peñas Mir,Guipúzcoa,2022-10-10,70,Estandar,45,41.5,1,63.52,8,3604.77,No
NC-00547,Jeremías Noriega Pablo,Sevilla,2024-06-13,18,Estandar,25,38.9,2,60.76,5,1514.46,Si
NC-00548,Marcos Tomé-Fernandez,Ávila,2023-12-15,33,Basico,31,17.6,3,37.27,4,1141.61,Si
NC-00549,Emilio del Gomila,Melilla,2023-05-18,56,Basico,38,17.4,4,24.05,4,1240.0,No
NC-00550,Rogelio Ernesto Galan Torrijos,La Rioja,2026-04-01,22,Basico,3,14.3,2,33.97,8,93.66,Si
NC-00551,Julia Oller Llanos,Ourense,2023-02-01,39,Basico,41,12.0,4,30.03,6,1212.65,Si
NC-00552,Benjamín Luciano Pino Prat,Las Palmas,2023-08-16,46,Estandar,35,43.4,2,60.06,7,2141.66,Si
NC-00553,Reina Coll Manrique,Pontevedra,2024-12-01,72,Estandar,19,40.8,3,57.96,8,1833.06,No
NC-00554,Ernesto Bermúdez Olivares,León,2026-04-27,20,Basico,2,12.8,4,34.0,4,75.09,Si
NC-00555,Morena Jerez Tello,Castellón,2025-11-25,29,Estandar,7,31.6,4,57.35,6,397.55,Si
NC-00556,Cosme Linares,Palencia,2026-03-10,43,Basico,4,16.6,4,26.4,5,411.01,No
NC-00557,Obdulia del Cervantes,Barcelona,2023-04-27,33,Premium,38,101.0,1,95.53,7,4775.18,No
NC-00558,Mario Heras Herrera,Tarragona,2025-01-30,68,Premium,17,82.8,4,92.21,5,1541.33,Si
NC-00559,Nicanor Gonzalez Guerrero,Las Palmas,2025-08-11,54,Basico,11,12.7,1,30.85,8,353.85,Si
NC-00560,Aureliano Reyes Murillo,Segovia,2021-08-10,39,Estandar,59,31.7,5,42.23,4,3047.91,No
NC-00561,Armida Cervantes Adadia,Guadalajara,2026-05-04,74,Basico,2,16.5,2,35.06,8,507.72,No
NC-00562,Áurea de Ramírez,Navarra,2024-07-13,46,Estandar,24,32.0,3,56.63,6,2005.58,No
NC-00563,Judith Flores Madrigal,Cádiz,2025-09-17,31,Estandar,10,62.4,1,54.5,7,558.65,Si
NC-00564,Eloísa Barranco Borrás,Burgos,2024-10-24,45,Basico,20,13.4,2,35.95,7,1156.24,No
NC-00565,Cristina Arcos-Díez,Valladolid,2026-03-17,22,Estandar,4,15.7,4,59.75,5,252.39,Si
NC-00566,Vera Echeverría Arce,La Rioja,2024-12-15,64,Basico,19,14.9,1,29.85,7,900.76,No
NC-00567,Rocío Valbuena Estrada,Granada,2025-06-13,66,Basico,13,14.7,7,25.71,2,334.33,Si
NC-00568,Urbano Alejo Agullo Martín,Valencia,2022-09-13,47,Estandar,46,51.1,1,61.0,7,3564.49,No
NC-00569,María Cristina Campo-Naranjo,Burgos,2024-04-07,63,Basico,27,16.2,3,32.24,7,1225.26,No
NC-00570,Javi Miguel Ángel Zamora Uribe,Badajoz,2023-01-19,69,Estandar,41,31.7,5,251.16,7,3314.4,No
NC-00571,Teodoro Varela Solé,Cádiz,2026-04-19,22,Basico,2,13.9,3,29.17,6,50.0,Si
NC-00572,Clemente Capdevila-Muro,Valladolid,2023-04-26,29,Premium,38,96.5,2,100.62,5,3853.51,Si
NC-00573,Pío Segarra Jimenez,Pontevedra,2025-07-25,33,Basico,11,6.3,3,27.93,6,676.81,No
NC-00574,Adrián Navas Marquez,Pontevedra,2022-02-10,43,Estandar,53,,1,53.61,8,3427.2,No
NC-00575,Nereida Ferrando-Echevarría,Ceuta,2025-11-02,43,Estandar,8,31.7,3,52.51,5,450.01,Si
NC-00576,Tatiana Micaela Ramirez Roma,Huelva,2025-10-16,65,Basico,9,20.7,2,31.76,6,321.21,Si
NC-00577,Eugenia Bolaños,Tarragona,2023-06-12,38,Premium,37,97.8,2,94.45,7,4661.49,No
NC-00578,Nayara Bustos Esteban,Barcelona,2026-01-20,56,Estandar,5,46.3,2,61.27,7,1025.7,No
NC-00579,Jorge Morales Hurtado,Teruel,2023-06-20,53,Estandar,36,51.5,0,59.7,7,2858.71,No
NC-00580,Eladio Pla Gutiérrez,Cádiz,2026-05-24,50,Estandar,1,45.7,3,64.46,5,50.0,Si
NC-00581,Primitiva Lasa Murcia,Madrid,2022-10-12,47,Premium,45,103.5,2,94.04,8,4168.95,Si
NC-00582,Lupe Porfirio Alberdi Jurado,Barcelona,2021-12-14,54,Premium,55,,1,83.69,8,5596.38,No
NC-00583,Nydia Guzman Barrios,Cantabria,2025-08-14,40,Estandar,11,43.7,3,58.76,5,648.65,Si
NC-00584,Joan Melero Cuesta,Alicante,2022-09-06,27,Estandar,46,34.1,2,48.38,5,2811.34,No
NC-00585,Noelia Valverde Mercader,Valladolid,2022-07-22,71,Basico,47,13.6,6,32.72,4,1562.47,Si
NC-00586,Miguel Marquez Pedrero,Cuenca,2025-12-15,22,Basico,7,22.9,1,37.58,8,805.85,No
NC-00587,Consuela Constanza Cañellas Tejera,Ceuta,2026-01-31,53,Estandar,5,31.9,3,53.26,6,254.42,Si
NC-00588,Javi Pereira Ricart,Valladolid,2024-08-29,51,Basico,22,15.6,3,38.65,7,1282.43,No
NC-00589,Zaira del Gil,Asturias,2025-11-25,69,Estandar,7,41.1,2,63.32,6,1219.46,No
NC-00590,Noé de Zaragoza,León,2025-05-03,48,Basico,14,13.8,3,37.41,6,530.41,Si
NC-00591,Lucía Pardo Bermejo,Tarragona,2023-07-15,27,Basico,36,17.1,2,32.66,6,1550.44,No
NC-00592,Aurelia Barrio-Vega,Lleida,2021-09-02,36,Estandar,58,45.9,2,54.63,6,3851.43,No
NC-00593,Luciano Conde,Las Palmas,2025-11-01,49,Premium,8,71.5,1,96.05,8,1896.64,No
NC-00594,Fernando Viña Sala,Vizcaya,2025-08-14,18,Basico,11,15.4,2,28.42,7,308.76,Si
NC-00595,Noé Fuertes Torrijos,Pontevedra,2026-03-17,73,Estandar,4,29.2,2,58.51,5,231.91,Si
NC-00596,Vinicio Vicens Salinas,Toledo,2023-11-10,22,Premium,32,105.8,3,94.72,6,3002.61,Si
NC-00597,Javi Catalán Vilanova,La Coruña,2023-07-27,62,Basico,35,15.7,1,37.19,7,1696.64,No
NC-00598,Jessica Barco Sevilla,Melilla,2025-09-16,21,Premium,10,91.6,2,97.81,7,984.67,Si
NC-00599,Porfirio Aitor Priego Iñiguez,León,2025-02-02,33,Basico,17,17.6,1,31.36,7,950.5,No
NC-00600,Ramón Gibert Beltran,Alicante,2025-11-20,41,Basico,7,13.9,1,21.63,7,180.24,Si
NC-00601,Héctor Ocaña Bartolomé,Melilla,2025-08-09,33,Premium,11,108.3,1,92.65,8,1049.98,Si
NC-00602,América de Suarez,Valencia,2025-08-17,72,Basico,11,11.2,1,34.64,7,357.07,Si
NC-00603,Eric Rebollo Escolano,Navarra,2024-12-30,19,Estandar,18,54.1,4,61.81,5,1860.72,No
NC-00604,Rodolfo Rivera Perelló,Melilla,2024-01-14,66,Premium,30,79.0,2,85.38,5,2518.68,Si
NC-00605,Jacinta Pina Peña,Cantabria,2023-04-06,45,Basico,39,8.2,3,21.79,6,1116.36,No
NC-00606,Néstor Cañas Oliveras,León,2024-07-07,49,Estandar,24,36.7,0,59.65,8,2189.06,No
NC-00607,Chuy Pozo Ángel,Granada,2025-07-28,44,Premium,11,81.2,1,87.83,7,2062.69,No
NC-00608,Prudencio Gisbert Acevedo,Lleida,2025-03-11,37,Basico,16,13.7,2,26.57,7,804.87,No
NC-00609,Eustaquio Sierra Rodrigo,Las Palmas,2023-10-09,41,Premium,33,94.6,2,97.82,7,4431.58,No
NC-00610,Fortunata de Huertas,Salamanca,2021-08-21,29,Estandar,58,51.0,6,66.11,4,4641.97,No
NC-00611,Fanny Cortina Llorens,Tarragona,2021-10-06,67,Estandar,57,38.1,4,55.06,5,3825.38,No
NC-00612,Urbano Carbajo,Lleida,2024-09-17,52,Estandar,22,33.1,4,58.09,5,1995.48,No
NC-00613,Sandalio Rius Alcázar,Ávila,2024-08-27,50,Basico,22,10.5,3,30.68,7,650.74,Si
NC-00614,Cristian de Cabrero,Cádiz,2025-06-17,50,Premium,13,80.6,3,92.24,6,1153.66,Si
NC-00615,Alexandra Itziar Atienza Hierro,La Coruña,2022-03-08,68,Premium,52,52.2,2,90.42,5,5813.36,No
NC-00616,Herberto Ródenas Guillén,Guadalajara,2023-07-05,60,Estandar,36,32.7,4,62.05,6,3041.2,No
NC-00617,Concha de Chaves,Albacete,2024-08-23,54,Estandar,22,52.4,3,56.87,7,1961.3,No
NC-00618,Ema Guillén,Lleida,2023-01-27,29,Estandar,41,31.8,2,50.55,7,2622.49,No
NC-00619,Esther Montes-Gálvez,Lleida,2021-11-30,20,Estandar,55,46.3,2,68.08,7,4545.78,No
NC-00620,Urbano Calixto Vázquez Giner,Córdoba,2022-04-17,18,Estandar,51,27.7,0,63.22,6,3976.96,No
NC-00621,Emperatriz Llopis Barrera,Tarragona,2024-02-01,50,Estandar,29,57.7,2,55.25,6,1546.57,Si
NC-00622,Marta de Roldán,Teruel,2026-05-09,57,Estandar,2,58.4,3,61.52,7,819.97,No
NC-00623,Leocadia de Ocaña,Ávila,2025-08-28,27,Estandar,10,45.9,5,64.64,4,1420.97,No
NC-00624,Roberta Zamorano Montalbán,Teruel,2025-04-27,60,Estandar,14,59.9,2,64.74,7,1691.09,No
NC-00625,Guadalupe Company Marín,Santa Cruz de Tenerife,2025-09-27,61,Basico,9,16.4,0,33.95,8,683.37,No
NC-00626,Catalina Sáenz Hernando,Ávila,2024-12-06,46,Basico,19,18.1,3,30.96,7,917.07,No
NC-00627,Eutimio de Sierra,Toledo,2025-06-20,30,Basico,12,20.0,2,40.64,7,1011.16,No
NC-00628,Lisandro Rey Riera,Jaén,2023-02-06,29,Estandar,41,41.8,2,60.28,7,3183.36,No
NC-00629,Luisa de Pont,Alicante,2023-11-23,48,Estandar,31,24.5,2,54.88,6,2352.66,No
NC-00630,Edu de Murillo,Guipúzcoa,2025-03-07,63,Estandar,16,47.9,6,64.15,4,1010.0,Si
NC-00631,Íñigo Sandoval Peláez,Cáceres,2022-10-22,19,Estandar,44,35.3,0,59.01,10,3281.42,No
NC-00632,Julio Farré Aznar,Cádiz,2024-12-10,68,Estandar,19,36.0,0,60.35,9,1909.93,No
NC-00633,Gonzalo Ariza-Beltran,La Rioja,2025-08-21,67,Basico,10,16.2,3,32.64,6,300.01,Si
NC-00634,Samu Gaya,Granada,2025-07-02,52,Estandar,12,45.7,7,62.05,1,749.99,Si
NC-00635,Claudia Méndez Mateo,Girona,2022-06-30,40,Estandar,48,41.5,1,54.26,7,3255.86,No
NC-00636,Curro Falcón Carpio,Baleares,2023-07-30,34,Premium,35,102.7,1,88.01,9,4078.02,No
NC-00637,Zoraida Herrera Fuente,Cantabria,2022-05-31,43,Basico,49,12.2,4,38.39,7,2349.02,No
NC-00638,Zoraida Heras Montoya,Salamanca,2025-11-20,25,Basico,7,14.8,3,32.73,7,575.55,No
NC-00639,Goyo Joan Palomar Mendez,Álava,2026-03-25,46,Basico,3,18.4,1,35.69,7,554.41,No
NC-00640,Geraldo Vilalta-Valencia,Madrid,2025-12-04,43,Basico,7,22.1,2,23.41,7,409.2,No
NC-00641,Ariel Soria Montero,Murcia,2022-08-17,27,Estandar,47,61.3,5,66.46,5,3936.8,No
NC-00642,Gil Milla,Pontevedra,2026-03-31,43,Basico,3,16.7,2,29.06,8,423.01,No
NC-00643,Amalia Giralt Coello,Ciudad,2026-02-13,51,Estandar,5,48.4,3,55.81,6,258.82,Si
NC-00644,Eladio Rios Marquez,Palencia,2024-09-27,68,Estandar,21,59.8,2,60.66,8,2008.1,No
NC-00645,Clímaco Murcia Grau,Lleida,2024-08-20,58,Basico,22,12.3,4,26.34,5,535.32,Si
NC-00646,Mariana Hoyos Valera,León,2026-01-14,24,Basico,6,17.5,3,31.74,6,188.36,Si
NC-00647,Morena del Jiménez,Pontevedra,2026-05-17,21,Basico,2,18.1,2,31.13,7,85.73,Si
NC-00648,Paloma Trujillo Serna,Ciudad,2022-06-30,70,Basico,48,20.8,1,37.38,8,1825.52,Si
NC-00649,Quique Ortuño Dominguez,Salamanca,2025-01-04,67,Basico,18,10.5,1,38.62,9,1144.72,No
NC-00650,Plácido Torres Espejo,Almería,2022-05-07,62,Premium,50,71.2,4,99.53,6,4967.0,Si
NC-00651,Miguela de Zamora,Burgos,2023-07-05,28,Basico,36,15.1,2,20.19,6,924.36,No
NC-00652,Simón Benavente Atienza,Segovia,2023-08-25,46,Premium,34,97.6,2,90.08,5,3040.2,Si
NC-00653,Hilario Cervantes Guardia,Alicante,2022-10-21,73,Basico,44,19.5,0,20.58,10,1105.68,No
NC-00654,Paulino Corbacho Agullo,Alicante,2021-12-12,53,Premium,55,100.4,0,89.07,8,5980.89,No
NC-00655,José Antonio Sarmiento,Guipúzcoa,2023-05-06,42,Estandar,38,38.5,2,55.6,7,2805.27,No
NC-00656,América Tomas Torrents,Almería,2026-03-29,38,Estandar,3,44.2,1,61.47,8,170.78,Si
NC-00657,Abraham Reina Albero,La Rioja,2022-02-02,74,Estandar,53,43.0,4,56.7,7,3653.75,No
NC-00658,Juan Manuel Llobet Madrid,Cáceres,2025-02-04,53,Estandar,17,57.5,3,58.29,6,1000.18,Si
NC-00659,José Ros Escobar,Salamanca,2023-09-06,27,Estandar,34,41.7,0,60.08,10,2737.64,No
NC-00660,Ángel Bárcena Zamora,Lleida,2026-02-07,54,Estandar,5,36.2,4,50.07,6,871.35,No
NC-00661,Dionisio Fernandez Zurita,Alicante,2023-10-09,26,Estandar,33,44.5,4,55.26,4,2544.76,No
NC-00662,Saturnino Pablo-Lastra,Vizcaya,2024-11-14,41,Basico,20,15.8,2,29.06,6,554.67,Si
NC-00663,Ani Perea Ramis,Guadalajara,2022-02-04,52,Basico,53,8.7,1,29.86,7,1918.65,No
NC-00664,Marcia Hervia Gonzalez,Jaén,2025-01-26,66,Estandar,17,39.8,0,59.36,9,1677.65,No
NC-00665,Octavio Severiano Berrocal Angulo,Valladolid,2022-06-16,52,Estandar,49,39.0,4,66.4,6,4054.78,No
NC-00666,Hermenegildo Pinilla Pi,Navarra,2025-10-24,65,Estandar,8,34.6,3,63.0,6,506.34,Si
NC-00667,Juanita de Agustí,Girona,2025-05-31,53,Estandar,13,,2,56.19,6,722.35,Si
NC-00668,Ariel Valero Roura,Barcelona,2022-12-11,35,Premium,43,74.3,4,91.12,4,3918.64,Si
NC-00669,Marcia Bustos Álvarez,Tarragona,2023-12-22,66,Basico,30,16.8,3,30.03,7,1229.95,No
NC-00670,Darío Galván Talavera,Guipúzcoa,2022-02-25,56,Basico,52,14.4,1,28.87,7,1797.78,No
NC-00671,Alonso Benavente-Lozano,Melilla,2025-10-14,49,Basico,9,15.4,0,32.9,9,668.13,No
NC-00672,Marcela de Escobar,Tarragona,2024-07-03,41,Estandar,24,44.1,1,50.11,10,1746.49,No
NC-00673,Adriana Galan Cobos,Salamanca,2026-06-25,40,Premium,1,63.8,3,95.78,5,69.24,Si
NC-00674,Áurea Benítez Martínez,Badajoz,2022-12-01,49,Basico,43,15.8,5,40.05,3,1731.44,Si
NC-00675,Lope Hernandez Porcel,Lugo,2024-11-21,54,Estandar,19,62.9,0,59.94,7,1859.93,No
NC-00676,Eusebia del Chaves,Las Palmas,2023-08-06,29,Basico,35,8.8,2,29.43,10,1330.0,No
NC-00677,Josué Oliva Baeza,Córdoba,2023-07-19,66,Estandar,36,39.4,6,59.73,4,2181.76,Si
NC-00678,Isaías Guerra Benitez,Barcelona,2022-03-26,72,Estandar,51,51.2,2,65.22,6,4103.02,No
NC-00679,María Del Carmen Puente Morera,Melilla,2022-12-15,30,Basico,43,16.2,3,30.0,6,1611.02,No
NC-00680,Maximiliano Llano Sanjuan,Madrid,2022-10-24,40,Estandar,44,46.9,1,64.36,7,3593.23,No
NC-00681,Corona Pagès Perez,Salamanca,2024-08-04,42,Basico,23,5.5,5,32.99,3,741.28,Si
NC-00682,Cayetana Pinto Boada,Teruel,2026-01-15,52,Basico,6,17.4,4,43.55,6,235.27,Si
NC-00683,Emiliana Rosalva Hoz Beltrán,Cantabria,2023-05-09,58,Basico,38,12.0,0,29.56,9,1502.38,No
NC-00684,Eloy Correa Pinto,Baleares,2024-12-04,47,Basico,19,16.2,1,21.74,9,640.75,No
NC-00685,Rafael Porras Moliner,Lleida,2023-10-18,34,Basico,33,14.9,3,24.33,6,1100.39,No
NC-00686,Ascensión Bravo Adadia,Valencia,2021-07-21,66,Estandar,59,62.8,1,61.34,8,4314.9,No
NC-00687,Iván Geraldo Lerma Calatayud,Zaragoza,2022-03-03,37,Estandar,52,45.5,1,64.69,5,4139.05,No
NC-00688,Armando Exposito Rosa,La Rioja,2023-02-13,65,Estandar,41,38.9,3,55.63,7,2956.35,No
NC-00689,Manuela Vila Raya,Guipúzcoa,2024-12-20,42,Basico,18,9.0,3,29.75,5,543.52,Si
NC-00690,Albert Borrás Otero,Navarra,2024-12-08,39,Estandar,19,41.2,0,62.54,8,1190.68,Si
NC-00691,Araceli del Plaza,Álava,2025-01-26,30,Basico,17,18.3,5,27.0,4,451.83,Si
NC-00692,Esteban Riba Pons,Tarragona,2025-01-17,36,Basico,18,14.7,1,28.41,6,820.38,No
NC-00693,Primitivo Herrero Vázquez,Córdoba,2025-03-08,66,Premium,16,79.9,3,87.15,5,1362.82,Si
NC-00694,Octavio Pintor Doménech,Granada,2022-10-14,53,Basico,45,12.7,2,37.16,6,2127.08,No
NC-00695,Eloy Mascaró Ledesma,Málaga,2021-12-24,29,Estandar,54,45.4,3,67.25,6,4400.66,No
NC-00696,Blanca Barroso Diego,Vizcaya,2021-10-18,58,Estandar,57,47.6,3,51.86,4,2911.3,Si
NC-00697,Eliana Robledo Marí,Baleares,2023-03-03,36,Basico,40,20.4,1,31.33,9,1672.05,No
NC-00698,Ricarda Benítez Paniagua,Guipúzcoa,2022-09-05,29,Basico,46,11.0,2,38.14,7,1746.65,Si
NC-00699,Duilio Valcárcel-Ferrán,Toledo,2026-01-17,26,Basico,6,17.1,1,33.7,7,625.65,No
NC-00700,Ascensión Cerdá Mayo,Cádiz,2026-06-28,24,Premium,1,87.6,2,91.31,6,117.51,Si
NC-00701,Hector Márquez Pinto,Guipúzcoa,2026-03-15,45,Basico,4,14.6,0,23.73,10,381.21,No
NC-00702,Isabela Nadal Ros,Soria,2026-05-05,31,Basico,2,16.6,1,37.42,8,512.58,No
NC-00703,Bernarda Emperatriz Montes Font,Lugo,2024-06-29,48,Basico,24,16.6,3,33.46,5,792.25,Si
NC-00704,Estefanía Elías Puig,Segovia,2025-03-31,69,Estandar,15,45.3,3,52.17,6,830.79,Si
